SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Electric Conductivity (μS/cm),Colour,Odour,Temperature (ºC),Carbonate (mg/L),Calcium (mg/L),Chloride (mg/L),Dissolved oxygen (mg/L),Bicarbonate (mg/L),Magnesium (mg/L),Sodium (mg/L),Potential of Hydrogen (pH),Sulphate (mg/L),Total Alkalinity (mg/L as CaCO3),Total Hardness (mgCaCO3/L),Nitrate N (mgN/L),Sodium Adsorption Ratio (%),Biochemical Oxygen Demand (mg/L),WQI,WQI Class
1656,Chengalpet,CWC,33,Tamil Nadu,730,Chengalpattu,chengalpattu,-,-,Duplicate-Palar,East flowing rivers between Pennar and Kanyakumari,-,-,-,Palar,12.65,79.94722222,01-10-2011 08:00,553.0,Clear,odour free,28.0,0.0,40.08,72.78,,214.72,20.42,52.2,7.32,5.44,176.0,185.28334,0.45,1.6737715,1.43,27.992295941230708,Good
1657,Chengalpet,CWC,33,Tamil Nadu,730,Chengalpattu,chengalpattu,-,-,Duplicate-Palar,East flowing rivers between Pennar and Kanyakumari,-,-,-,Palar,12.65,79.94722222,01-11-2011 09:00,430.0,Clear,odour free,23.0,0.0,25.65,65.29,,140.54,15.56,41.1,7.88,27.73,115.19672,128.95833,0.365,1.5800192,0.45,18.676433255639278,Excellent
1658,Chengalpet,CWC,33,Tamil Nadu,730,Chengalpattu,chengalpattu,-,-,Duplicate-Palar,East flowing rivers between Pennar and Kanyakumari,-,-,-,Palar,12.65,79.94722222,01-12-2011 08:00,460.0,Clear,odour free,22.0,0.0,9.62,58.42,,140.54,22.36,42.0,7.84,10.13,115.19672,117.21667,0.328,1.6962173,2.14,41.55926576275296,Good
1659,Chengalpet,CWC,33,Tamil Nadu,730,Chengalpattu,chengalpattu,-,-,Duplicate-Palar,East flowing rivers between Pennar and Kanyakumari,-,-,-,Palar,12.65,79.94722222,02-01-2012 08:30,416.0,Clear,odour free,20.0,0.0,19.24,61.86,,168.65,19.44,39.3,7.4,8.59,138.2377,129.1,0.753,1.5110031,2.74,45.89766260710255,Good
1660,Chengalpet,CWC,33,Tamil Nadu,730,Chengalpattu,chengalpattu,-,-,Duplicate-Palar,East flowing rivers between Pennar and Kanyakumari,-,-,-,Palar,12.65,79.94722222,01-02-2012 08:30,598.0,Clear,odour free,19.0,13.82,30.46,92.78,,203.79,21.39,62.6,8.29,12.43,190.07431,165.275,0.919,2.1261852,2.11,47.00182197589297,Good
1661,Chengalpet,CWC,33,Tamil Nadu,730,Chengalpattu,chengalpattu,-,-,Duplicate-Palar,East flowing rivers between Pennar and Kanyakumari,-,-,-,Palar,12.65,79.94722222,22-10-2012 14:10,519.0,Clear,odour free,30.0,0.0,31.0,91.87,,174.29,12.38,78.5,8.05,25.66,142.86066,129.08333,0.12,3.0146692,1.96,40.337472397149774,Good
1662,Chengalpet,CWC,33,Tamil Nadu,730,Chengalpattu,chengalpattu,-,-,Duplicate-Palar,East flowing rivers between Pennar and Kanyakumari,-,-,-,Palar,12.65,79.94722222,01-11-2012 10:00,575.0,Clear,odour free,25.0,0.0,29.83,92.6,,169.31,12.38,61.6,7.83,14.16,138.77869,126.15833,1.1,2.3930368,0.72,22.54751212225985,Excellent
1663,Chengalpet,CWC,33,Tamil Nadu,730,Chengalpattu,chengalpattu,-,-,Duplicate-Palar,East flowing rivers between Pennar and Kanyakumari,-,-,-,Palar,12.65,79.94722222,01-12-2012 08:00,567.0,Clear,odour free,22.5,0.0,32.97,98.39,,174.29,18.09,56.3,7.77,10.95,142.86066,157.8,0.31,1.9563282,0.82,23.29872430293926,Excellent
1664,Chengalpet,CWC,33,Tamil Nadu,730,Chengalpattu,chengalpattu,-,-,Duplicate-Palar,East flowing rivers between Pennar and Kanyakumari,-,-,-,Palar,12.65,79.94722222,16-09-2013 09:30,353.0,Clear,odour free,28.0,0.0,23.28,62.39,,107.9,10.13,40.4,7.88,23.42,88.44263,100.40833,3.5,1.7593405,1.43,34.75250539844533,Good
1665,Chengalpet,CWC,33,Tamil Nadu,730,Chengalpattu,chengalpattu,-,-,Duplicate-Palar,East flowing rivers between Pennar and Kanyakumari,-,-,-,Palar,12.65,79.94722222,01-10-2013 08:30,575.0,Clear,odour free,28.0,0.0,38.41,102.1,,184.9,13.16,64.8,7.61,16.0,151.55737,150.85834,3.06,2.3015022,0.36,18.40700787730301,Excellent
1666,Chengalpet,CWC,33,Tamil Nadu,730,Chengalpattu,chengalpattu,-,-,Duplicate-Palar,East flowing rivers between Pennar and Kanyakumari,-,-,-,Palar,12.65,79.94722222,01-11-2013 09:30,566.0,Clear,odour free,28.0,0.0,17.78,120.3,,112.0,15.68,65.0,7.51,8.27,91.803276,109.78333,3.56,2.7096035,0.73,22.660693498299075,Excellent
1667,Chengalpet,CWC,33,Tamil Nadu,730,Chengalpattu,chengalpattu,-,-,Duplicate-Palar,East flowing rivers between Pennar and Kanyakumari,-,-,-,Palar,12.65,79.94722222,02-12-2013 09:30,669.0,Clear,odour free,27.0,0.0,37.13,107.77,,215.6,17.39,71.6,7.79,8.71,176.72131,165.28334,5.2,2.43049,1.55,39.48439958689018,Good
1668,Chengalpet,CWC,33,Tamil Nadu,730,Chengalpattu,chengalpattu,-,-,Duplicate-Palar,East flowing rivers between Pennar and Kanyakumari,-,-,-,Palar,12.65,79.94722222,13-11-2014 08:00,471.0,Clear,odour free,25.0,0.0,18.56,80.63,,103.7,12.29,57.5,7.91,37.35,85.0,97.60833,1.43,2.5410936,1.46,33.23375804938242,Good
1669,Chengalpet,CWC,33,Tamil Nadu,730,Chengalpattu,chengalpattu,-,-,Duplicate-Palar,East flowing rivers between Pennar and Kanyakumari,-,-,-,Palar,12.65,79.94722222,11-11-2015 10:30,172.0,Brown,odour free,26.0,0.0,10.69,24.78,,56.09,5.67,16.9,7.63,12.54,45.97541,50.35,0.45,1.0395709,0.73,17.856977866731842,Excellent
1670,Chengalpet,CWC,33,Tamil Nadu,730,Chengalpattu,chengalpattu,-,-,Duplicate-Palar,East flowing rivers between Pennar and Kanyakumari,-,-,-,Palar,12.65,79.94722222,08-12-2015 09:30,252.0,Brown,odour free,24.0,0.0,18.7,33.04,,95.36,9.73,19.0,8.17,9.03,78.16393,87.291664,0.227,0.88761216,2.01,40.97966070314115,Good
1671,Chengalpet,CWC,33,Tamil Nadu,730,Chengalpattu,chengalpattu,-,-,Duplicate-Palar,East flowing rivers between Pennar and Kanyakumari,-,-,-,Palar,12.65,79.94722222,02-01-2016 09:30,674.0,Brown,odour free,,11.29,42.75,115.05,,160.75,22.7,72.4,8.53,32.79,150.57896,201.45834,0.283,2.2264543,1.82,45.17077497138633,Good
1672,Chengalpet,CWC,33,Tamil Nadu,730,Chengalpattu,chengalpattu,-,-,Duplicate-Palar,East flowing rivers between Pennar and Kanyakumari,-,-,-,Palar,12.65,79.94722222,01-02-2016 08:30,515.0,Brown,odour free,,0.0,25.65,90.97,,126.31,16.54,56.0,7.85,23.39,103.53278,133.04167,0.384,2.119703,1.46,32.25656809357464,Good
1673,Chengalpet,CWC,33,Tamil Nadu,730,Chengalpattu,chengalpattu,-,-,Duplicate-Palar,East flowing rivers between Pennar and Kanyakumari,-,-,-,Palar,12.65,79.94722222,24-05-2016 08:00,420.0,Brown,odour free,28.0,0.0,25.65,69.56,,116.7,13.62,40.9,7.41,23.97,95.65574,120.875,0.746,1.6237639,2.37,40.249623023272456,Good
1674,Chengalpet,CWC,33,Tamil Nadu,730,Chengalpattu,chengalpattu,-,-,Duplicate-Palar,East flowing rivers between Pennar and Kanyakumari,-,-,-,Palar,12.65,79.94722222,21-07-2016 09:00,634.0,Light Brown,odour free,24.0,0.0,28.86,101.67,,204.65,17.51,78.0,7.53,17.7,167.7459,145.10834,1.094,2.8267915,3.28,55.168925658511775,Poor
1675,Chengalpet,CWC,33,Tamil Nadu,730,Chengalpattu,chengalpattu,-,-,Duplicate-Palar,East flowing rivers between Pennar and Kanyakumari,-,-,-,Palar,12.65,79.94722222,01-08-2016 09:00,500.0,Clear,odour free,28.0,0.0,22.44,80.26,,162.67,12.65,60.9,7.71,14.79,133.33606,108.808334,0.646,2.5485244,1.81,35.35810087673074,Good
1676,Chengalpet,CWC,33,Tamil Nadu,730,Chengalpattu,chengalpattu,-,-,Duplicate-Palar,East flowing rivers between Pennar and Kanyakumari,-,-,-,Palar,12.65,79.94722222,01-09-2016 09:00,539.0,Light Green,odour free,28.0,0.0,24.05,89.13,,167.75,12.65,66.1,7.88,17.43,137.5,112.83333,0.771,2.7160957,5.62,88.71521410753176,Very Poor
1677,Chengalpet,CWC,33,Tamil Nadu,730,Chengalpattu,chengalpattu,-,-,Duplicate-Palar,East flowing rivers between Pennar and Kanyakumari,-,-,-,Palar,12.65,79.94722222,01-10-2016 10:00,296.0,Brown,odour free,29.0,0.0,28.86,40.51,,91.5,6.81,23.0,7.47,14.9,75.0,100.525,0.469,1.0002831,2.45,40.445347183143376,Good
1678,Chengalpet,CWC,33,Tamil Nadu,730,Chengalpattu,chengalpattu,-,-,Duplicate-Palar,East flowing rivers between Pennar and Kanyakumari,-,-,-,Palar,12.65,79.94722222,05-12-2016 09:00,708.0,Light Brown,odour free,29.0,0.0,38.48,137.67,,146.92,11.67,86.4,7.44,33.46,120.42623,144.825,0.387,3.1314716,0.37,13.552447752038729,Excellent
1679,Chengalpet,CWC,33,Tamil Nadu,730,Chengalpattu,chengalpattu,-,-,Duplicate-Palar,East flowing rivers between Pennar and Kanyakumari,-,-,-,Palar,12.65,79.94722222,02-01-2017 09:00,482.0,Clear,odour free,26.0,0.0,28.86,90.86,,125.94,13.62,53.5,7.65,12.49,103.22951,128.9,0.438,2.056492,0.67,19.358768027206835,Excellent
1680,Chengalpet,CWC,33,Tamil Nadu,730,Chengalpattu,chengalpattu,-,-,Duplicate-Palar,East flowing rivers between Pennar and Kanyakumari,-,-,-,Palar,12.65,79.94722222,08-09-2017 08:00,574.0,Dark Green,Odour free,29.0,0.0,21.0,83.5,,190.0,25.6,62.6,7.2,15.3,156.0,159.0,0.14,2.2,2.6,42.51012009792234,Good
1682,Chengalpet,CWC,33,Tamil Nadu,730,Chengalpattu,chengalpattu,-,-,Duplicate-Palar,East flowing rivers between Pennar and Kanyakumari,-,-,-,Palar,12.65,79.94722222,01-11-2017 08:00,580.0,Clear,Odour free,27.0,0.0,34.0,94.1,,164.0,12.7,68.0,7.2,5.8,135.0,137.0,0.1,2.5,0.7,15.204414294116713,Excellent
1683,Chengalpet,CWC,33,Tamil Nadu,730,Chengalpattu,chengalpattu,-,-,Duplicate-Palar,East flowing rivers between Pennar and Kanyakumari,-,-,-,Palar,12.65,79.94722222,01-12-2017 08:00,468.0,Clear,Odour free,26.0,0.0,24.0,72.5,,149.0,17.5,53.0,8.3,13.7,122.0,133.0,0.32,2.0,1.1,31.67946850112071,Good
1684,Chengalpet,CWC,33,Tamil Nadu,730,Chengalpattu,chengalpattu,-,-,Duplicate-Palar,East flowing rivers between Pennar and Kanyakumari,-,-,-,Palar,12.65,79.94722222,01-01-2018 08:00,623.0,Clear,Odour free,26.0,0.0,34.0,86.3,,211.0,22.4,62.6,8.1,17.4,173.0,177.0,0.49,2.1,0.6,24.465382548841937,Excellent
1685,Chengalpet,CWC,33,Tamil Nadu,730,Chengalpattu,chengalpattu,-,-,Duplicate-Palar,East flowing rivers between Pennar and Kanyakumari,-,-,-,Palar,12.65,79.94722222,22-09-2018 08:00,416.0,Clear,odour free,30.0,0.0,27.0,68.2,,104.0,4.8,52.8,7.8,25.8,85.0,88.0,2.8,2.5,1.6,34.80694644475178,Good
1686,Chengalpet,CWC,33,Tamil Nadu,730,Chengalpattu,chengalpattu,-,-,Duplicate-Palar,East flowing rivers between Pennar and Kanyakumari,-,-,-,Palar,12.65,79.94722222,22-11-2018 08:00,487.0,Brown,Odour free,,0.0,27.0,74.5,,154.0,10.5,58.2,7.9,25.7,126.0,111.0,0.3,2.4,2.5,45.878308057926795,Good
1687,Chengalpet,CWC,33,Tamil Nadu,730,Chengalpattu,chengalpattu,-,-,Duplicate-Palar,East flowing rivers between Pennar and Kanyakumari,-,-,-,Palar,12.65,79.94722222,01-12-2018 08:00,506.0,Clear,Odour free,,0.0,28.0,66.7,,184.0,15.7,58.1,7.9,32.3,151.0,134.0,0.36,2.2,3.1,54.93426375443115,Poor
1688,Chengalpet,CWC,33,Tamil Nadu,730,Chengalpattu,chengalpattu,-,-,Duplicate-Palar,East flowing rivers between Pennar and Kanyakumari,-,-,-,Palar,12.65,79.94722222,21-08-2019 08:00,217.0,Brown,odour free,30.0,0.0,16.0,28.6,,61.0,6.6,21.9,7.5,26.6,50.0,66.0,0.81,1.2,2.8,45.392787209690496,Good
1689,Chengalpet,CWC,33,Tamil Nadu,730,Chengalpattu,chengalpattu,-,-,Duplicate-Palar,East flowing rivers between Pennar and Kanyakumari,-,-,-,Palar,12.65,79.94722222,03-09-2019 08:00,362.0,Clear,odour free,29.0,0.0,31.0,49.0,,122.0,9.4,38.0,7.9,23.8,100.0,117.0,0.74,1.5,2.8,50.22046672071471,Poor
1690,Chengalpet,CWC,33,Tamil Nadu,730,Chengalpattu,chengalpattu,-,-,Duplicate-Palar,East flowing rivers between Pennar and Kanyakumari,-,-,-,Palar,12.65,79.94722222,01-10-2019 08:00,534.0,Clear,Odour free,31.0,0.0,32.0,68.6,,185.0,15.8,52.7,8.0,29.7,152.0,146.0,0.61,1.9,2.0,41.44926224426535,Good
1691,Chengalpet,CWC,33,Tamil Nadu,730,Chengalpattu,chengalpattu,-,-,Duplicate-Palar,East flowing rivers between Pennar and Kanyakumari,-,-,-,Palar,12.65,79.94722222,01-11-2019 08:00,287.0,Clear,odour free,28.0,0.0,22.0,36.2,,113.0,7.6,26.4,7.8,3.4,93.0,86.0,0.32,1.2,0.8,21.052342028709052,Excellent
1692,Chengalpet,CWC,33,Tamil Nadu,730,Chengalpattu,chengalpattu,-,-,Duplicate-Palar,East flowing rivers between Pennar and Kanyakumari,-,-,-,Palar,12.65,79.94722222,02-12-2019 08:00,286.0,Clear,odour free,29.0,0.0,20.0,30.5,,115.0,8.3,24.1,7.7,11.7,94.0,84.0,0.2,1.1,2.2,38.92483904811866,Good
1693,Chengalpet,CWC,33,Tamil Nadu,730,Chengalpattu,chengalpattu,-,-,Duplicate-Palar,East flowing rivers between Pennar and Kanyakumari,-,-,-,Palar,12.65,79.94722222,01-01-2020 08:00,522.0,Clear,odour free,26.0,0.0,30.0,66.0,,184.0,19.5,49.2,7.8,17.2,150.0,155.0,0.54,1.7,1.4,31.772989492425324,Good
1694,Chengalpet,CWC,33,Tamil Nadu,730,Chengalpattu,chengalpattu,-,-,Duplicate-Palar,East flowing rivers between Pennar and Kanyakumari,-,-,-,Palar,12.65,79.94722222,01-02-2020 08:00,631.0,Clear,odour free,26.0,0.0,41.0,89.7,,208.0,19.5,64.5,7.9,20.7,171.0,184.0,0.5,2.1,2.8,52.09393120002544,Poor
1695,Chengalpet,CWC,33,Tamil Nadu,730,Chengalpattu,chengalpattu,-,-,Duplicate-Palar,East flowing rivers between Pennar and Kanyakumari,-,-,-,Palar,12.65,79.94722222,25-09-2020 08:00,572.4,Clear,odour free,29.0,0.0,28.74,87.35,5.42,209.89,19.27,67.6,7.98,23.8,,,0.34,,2.21,66.5835590633793,Poor
1696,Chengalpet,CWC,33,Tamil Nadu,730,Chengalpattu,chengalpattu,-,-,Duplicate-Palar,East flowing rivers between Pennar and Kanyakumari,-,-,-,Palar,12.65,79.94722222,01-10-2020 08:00,578.2,Clear,Odour free,29.0,0.0,29.97,79.18,5.76,215.14,15.46,61.1,7.54,3.02,,,0.25,,2.58,65.8287577217162,Poor
1697,Chengalpet,CWC,33,Tamil Nadu,730,Chengalpattu,chengalpattu,-,-,Duplicate-Palar,East flowing rivers between Pennar and Kanyakumari,-,-,-,Palar,12.65,79.94722222,02-11-2020 08:00,547.8,Clear,odour free,26.0,0.0,27.48,75.22,4.82,203.33,16.68,58.2,7.75,3.37,,,0.26,,1.61,57.21263151159649,Poor
1698,Chengalpet,CWC,33,Tamil Nadu,730,Chengalpattu,chengalpattu,-,-,Duplicate-Palar,East flowing rivers between Pennar and Kanyakumari,-,-,-,Palar,12.65,79.94722222,01-12-2020 08:00,472.9,Clear,Odour free,28.0,0.0,33.59,68.61,6.62,176.08,15.75,52.9,7.87,27.43,,,0.11,,3.01,72.57783293592128,Poor
1702,ELUNUTHIMANGALAM,CWC,33,Tamil Nadu,573,Erode,ERODE,-,-,Cauvery,Cauvery,Noyyal,-,-,Noyyal,11.03166667,77.8875,01-12-2001 08:30,2030.0,Clear,odour free,27.5,15.66,152.3,319.25,9.1,411.69,29.17,253.0,8.71,144.52,363.5508,502.2917,4.52,4.921314,1.8,71.86818284332428,Poor
1703,ELUNUTHIMANGALAM,CWC,33,Tamil Nadu,573,Erode,ERODE,-,-,Cauvery,Cauvery,Noyyal,-,-,Noyyal,11.03166667,77.8875,01-01-2002 08:00,2180.0,Clear,odour free,25.5,42.62,160.32,343.64,9.7,427.94,34.03,277.5,8.38,153.01,421.80383,542.5917,5.36,5.194095,1.5,65.45403402820833,Poor
1704,ELUNUTHIMANGALAM,CWC,33,Tamil Nadu,573,Erode,ERODE,-,-,Cauvery,Cauvery,Noyyal,-,-,Noyyal,11.03166667,77.8875,01-02-2002 08:20,8221.0,Light Brown,odour free,25.5,53.28,136.27,2303.38,10.7,487.53,199.3,1512.0,8.38,442.5,488.41476,1171.0917,16.74,19.31003,4.6,151.34426291946843,Unsuitable
1705,ELUNUTHIMANGALAM,CWC,33,Tamil Nadu,573,Erode,ERODE,-,-,Cauvery,Cauvery,Noyyal,-,-,Noyyal,11.03166667,77.8875,21-09-2002 08:10,12000.0,Clear,odour free,26.5,0.0,96.19,3213.33,11.5,175.3,196.87,2042.0,8.11,392.133,143.68852,1060.7666,9.96,27.410843,5.2,147.45906608088134,Unsuitable
1706,ELUNUTHIMANGALAM,CWC,33,Tamil Nadu,573,Erode,ERODE,-,-,Cauvery,Cauvery,Noyyal,-,-,Noyyal,11.03166667,77.8875,21-10-2002 08:30,6930.0,Clear,odour free,29.5,15.49,104.21,2160.68,8.8,146.92,175.0,1106.0,8.65,245.55,146.24289,989.69165,10.7,15.367258,2.7,117.96638291883256,Unsuitable
1707,ELUNUTHIMANGALAM,CWC,33,Tamil Nadu,573,Erode,ERODE,-,-,Cauvery,Cauvery,Noyyal,-,-,Noyyal,11.03166667,77.8875,01-11-2002 08:45,6570.0,Clear,odour free,,20.65,128.26,1987.82,7.2,230.87,218.75,1026.0,8.48,261.48,223.65437,1232.1083,13.7,12.776772,1.4,113.33438136673978,Unsuitable
1709,ELUNUTHIMANGALAM,CWC,33,Tamil Nadu,573,Erode,ERODE,-,-,Cauvery,Cauvery,Noyyal,-,-,Noyyal,11.03166667,77.8875,02-12-2002 09:15,8880.0,Clear,odour free,26.5,0.0,92.99,2508.3,7.7,276.62,152.64,1455.0,7.89,336.55,226.7377,868.475,22.02,21.580683,3.3,134.10948203498816,Unsuitable
1710,ELUNUTHIMANGALAM,CWC,33,Tamil Nadu,573,Erode,ERODE,-,-,Cauvery,Cauvery,Noyyal,-,-,Noyyal,11.03166667,77.8875,01-11-2003 08:30,9780.0,Clear,odour free,29.0,16.7,128.26,2927.21,7.1,203.66,126.39,1724.0,8.39,336.0,194.76776,847.27496,2.97,25.873034,2.1,99.75160592938784,Very Poor
